"","Institution","InstitutionLabel","AffiliationTypeLabel","Rechtsform","RechtsformLabel","Konsortium","KonsortiumLabel","Stadt","StadtLabel","Bundesland","BundeslandLabel"
"121","http://www.wikidata.org/entity/Q80820455","musiconn - Für vernetzte Musikwissenschaft","Zusammenarbeit","http://www.wikidata.org/entity/Q116485604","Fachinformationsdienst","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"122","http://www.wikidata.org/entity/Q20181140","Arbeitsgemeinschaft kunsthistorischer Bildarchive und Fototheken","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q15783838","Arbeitsgemeinschaft","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"123","http://www.wikidata.org/entity/Q118237052","Arbeitsgruppe Digitale 3D-Rekonstruktion","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q27493","Arbeitsgruppe","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"124","http://www.wikidata.org/entity/Q42738658","Arbeitskreis Digitale Kunstgeschichte","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q628235","Arbeitskreis","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"125","http://www.wikidata.org/entity/Q118145951","Architekturinstitut der Hochschule Mainz","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q1664720","Institut","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"126","http://www.wikidata.org/entity/Q118145951","Architekturinstitut der Hochschule Mainz","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"127","http://www.wikidata.org/entity/Q122216346","Center for World Music – Universität Hildesheim","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"128","http://www.wikidata.org/entity/Q119495323","Centre for Digital Music Documentation","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q7315155","Forschungszentrum","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"129","http://www.wikidata.org/entity/Q118287804","CultLab3D","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q483242","Labor","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"130","http://www.wikidata.org/entity/Q118287804","CultLab3D","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q1298668","Forschungsprojekt","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"131","http://www.wikidata.org/entity/Q135401507","DIGITAL ORGANOLOGY","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"132","http://www.wikidata.org/entity/Q113659229","Data Center for the Humanities, Universität Köln","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q65726480","Forschungsdatenzentrum","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"133","http://www.wikidata.org/entity/Q113659229","Data Center for the Humanities, Universität Köln","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q679206","Organisationseinheit","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"134","http://www.wikidata.org/entity/Q118216963","Deutscher Museumsbund – Fachgruppe Dokumentation","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q938236","Gremium","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"135","http://www.wikidata.org/entity/Q107175321","Digitale Akademie Mainz","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q99642674","Forschungsabteilung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"136","http://www.wikidata.org/entity/Q119844512","Goethe-Universität Frankfurt a. M. Lehrstuhl für Musikethnologie","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q1363750","Lehrstuhl","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"137","http://www.wikidata.org/entity/Q119844512","Goethe-Universität Frankfurt a. M. Lehrstuhl für Musikethnologie","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q2467461","Universitätsabteilung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"138","http://www.wikidata.org/entity/Q118144646","Institut für Kunstgeschichte – LMU München","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"139","http://www.wikidata.org/entity/Q118145155","Institut für Theaterwissenschaft – Universität Leipzig","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q1664720","Institut","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"140","http://www.wikidata.org/entity/Q118145155","Institut für Theaterwissenschaft – Universität Leipzig","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"141","http://www.wikidata.org/entity/Q75296872","Institut für Theaterwissenschaft, Freie Universität Berlin","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"142","http://www.wikidata.org/entity/Q107176841","Interdisziplinäres Zentrum für Digitale Geistes- und Sozialwissenschaften","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"143","http://www.wikidata.org/entity/Q119404266","Kolleg-Forschungsgruppe Cinepoetics – Poetologien audiovisueller Bilder","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q104808911","Forschungsgruppe (DFG)","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"144","http://www.wikidata.org/entity/Q119494675","Kompetenzzentrum für Kulturerbe: materiell – immateriell – digital","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"145","http://www.wikidata.org/entity/Q131702049","OSIRIS","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q194166","Konsortium","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"146","http://www.wikidata.org/entity/Q118165381","Staatsbibliothek zu Berlin – Musikabteilung","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q334453","Abteilung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"147","http://www.wikidata.org/entity/Q118163496","ZEDIKUM","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q1298668","Forschungsprojekt","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"148","http://www.wikidata.org/entity/Q118234067","ZenMEM: Zentrum Musik – Edition – Medien","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q1298668","Forschungsprojekt","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"149","http://www.wikidata.org/entity/Q118234067","ZenMEM: Zentrum Musik – Edition – Medien","rechtlich nicht selbstständiger Beteiligter","http://www.wikidata.org/entity/Q66429535","Verbund","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"150","http://www.wikidata.org/entity/Q24696549","Brandenburg-digital","unterstützender Partner","http://www.wikidata.org/entity/Q178706","Institution","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"151","http://www.wikidata.org/entity/Q119441144","Exzellenzcluster ""Religion und Politik"", WWU Münster","unterstützender Partner","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"152","http://www.wikidata.org/entity/Q119441144","Exzellenzcluster ""Religion und Politik"", WWU Münster","unterstützender Partner","http://www.wikidata.org/entity/Q48975698","Exzellenzcluster","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"153","http://www.wikidata.org/entity/Q56876698","Föderation deutschsprachiger Architektursammlungen","unterstützender Partner","http://www.wikidata.org/entity/Q15911314","Verein","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"154","http://www.wikidata.org/entity/Q121288581","Heidelberg Collaboratory for Image Processing","unterstützender Partner","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"155","http://www.wikidata.org/entity/Q1667506","International Association of Music Libraries, Archives and Documentation Centres","unterstützender Partner","http://www.wikidata.org/entity/Q829080","Berufsverband","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"156","http://www.wikidata.org/entity/Q1667506","International Association of Music Libraries, Archives and Documentation Centres","unterstützender Partner","http://www.wikidata.org/entity/Q856564","bibliothekarische Vereinigung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"157","http://www.wikidata.org/entity/Q1667506","International Association of Music Libraries, Archives and Documentation Centres","unterstützender Partner","http://www.wikidata.org/entity/Q29300714","internationaler Verband","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"158","http://www.wikidata.org/entity/Q6941507","Music Encoding Initiative","unterstützender Partner","http://www.wikidata.org/entity/Q936635","Community of Practice","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"159","http://www.wikidata.org/entity/Q6941507","Music Encoding Initiative","unterstützender Partner","http://www.wikidata.org/entity/Q37045","Auszeichnungssprache","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"160","http://www.wikidata.org/entity/Q6941507","Music Encoding Initiative","unterstützender Partner","http://www.wikidata.org/entity/Q43229","Organisation","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"161","http://www.wikidata.org/entity/Q19861084","ORCID","unterstützender Partner","http://www.wikidata.org/entity/Q8513","Datenbank","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"162","http://www.wikidata.org/entity/Q19861084","ORCID","unterstützender Partner","http://www.wikidata.org/entity/Q163740","Non-Profit-Organisation","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"163","http://www.wikidata.org/entity/Q112119911","Rektorenkonferenz der deutschen Kunsthochschulen","unterstützender Partner","http://www.wikidata.org/entity/Q43229","Organisation","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"164","http://www.wikidata.org/entity/Q97040206","International Audio Laboratories Erlangen","unterstützender Partner","http://www.wikidata.org/entity/Q13226383","Anlage","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"165","http://www.wikidata.org/entity/Q97040206","International Audio Laboratories Erlangen","unterstützender Partner","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"166","http://www.wikidata.org/entity/Q4288286","International Society for Music Information Retrieval","unterstützender Partner","http://www.wikidata.org/entity/Q32178211","Musikorganisation","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"167","http://www.wikidata.org/entity/Q4288286","International Society for Music Information Retrieval","unterstützender Partner","http://www.wikidata.org/entity/Q45400320","Open-Access-Herausgeber","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"168","http://www.wikidata.org/entity/Q110801134","Pelagios Network","unterstützender Partner","http://www.wikidata.org/entity/Q49041745","Forschungsnetzwerk","http://www.wikidata.org/entity/Q98276929","NFDI4Culture",NA,NA,NA,NA
"169","http://www.wikidata.org/entity/Q107529885","DECTRIS","Beteiligter","http://www.wikidata.org/entity/Q4830453","Gewerbebetrieb","http://www.wikidata.org/entity/Q108542327","DAPHNE4NFDI","http://www.wikidata.org/entity/Q63939","Baden",NA,NA
"170","http://www.wikidata.org/entity/Q1666780","International Musicological Society","unterstützender Partner","http://www.wikidata.org/entity/Q748019","Wissenschaftliche Gesellschaft","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q78","Basel",NA,NA
"171","http://www.wikidata.org/entity/Q1666780","International Musicological Society","unterstützender Partner","http://www.wikidata.org/entity/Q32178211","Musikorganisation","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q78","Basel",NA,NA
"172","http://www.wikidata.org/entity/Q2030483","Orient-Institut Beirut","Beteiligter","http://www.wikidata.org/entity/Q1664720","Institut","http://www.wikidata.org/entity/Q98231721","NFDI4Memory","http://www.wikidata.org/entity/Q3820","Beirut",NA,NA
"173","http://www.wikidata.org/entity/Q2178828","RISM","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q1789476","bibliografische Datenbank",NA,NA,"http://www.wikidata.org/entity/Q70","Bern",NA,NA
"174","http://www.wikidata.org/entity/Q2178828","RISM","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q2352616","Katalog",NA,NA,"http://www.wikidata.org/entity/Q70","Bern",NA,NA
"175","http://www.wikidata.org/entity/Q2178828","RISM","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q28146196","Musikdatenbank",NA,NA,"http://www.wikidata.org/entity/Q70","Bern",NA,NA
"176","http://www.wikidata.org/entity/Q2178828","RISM","NFDI-Vereinsmitglied","http://www.wikidata.org/entity/Q32178211","Musikorganisation",NA,NA,"http://www.wikidata.org/entity/Q70","Bern",NA,NA
"177","http://www.wikidata.org/entity/Q2178828","RISM","Beteiligter","http://www.wikidata.org/entity/Q1789476","bibliografische Datenbank","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q70","Bern",NA,NA
"178","http://www.wikidata.org/entity/Q2178828","RISM","Beteiligter","http://www.wikidata.org/entity/Q2352616","Katalog","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q70","Bern",NA,NA
"179","http://www.wikidata.org/entity/Q2178828","RISM","Beteiligter","http://www.wikidata.org/entity/Q28146196","Musikdatenbank","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q70","Bern",NA,NA
"180","http://www.wikidata.org/entity/Q2178828","RISM","Beteiligter","http://www.wikidata.org/entity/Q32178211","Musikorganisation","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q70","Bern",NA,NA
"181","http://www.wikidata.org/entity/Q59668","Universität Luxemburg","Beteiligter","http://www.wikidata.org/entity/Q875538","staatliche Universität","http://www.wikidata.org/entity/Q113501071","NFDIxCS","http://www.wikidata.org/entity/Q16010","Esch an der Alzette",NA,NA
"182","http://www.wikidata.org/entity/Q872398","Kunsthistorisches Institut in Florenz","Beteiligter","http://www.wikidata.org/entity/Q6019423","Max-Planck-Institut","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q2044","Florenz",NA,NA
"183","http://www.wikidata.org/entity/Q901751","European Synchrotron Radiation Facility","Beteiligter","http://www.wikidata.org/entity/Q6670851","synchrotron light source","http://www.wikidata.org/entity/Q108542327","DAPHNE4NFDI","http://www.wikidata.org/entity/Q1289","Grenoble",NA,NA
"184","http://www.wikidata.org/entity/Q901751","European Synchrotron Radiation Facility","Beteiligter","http://www.wikidata.org/entity/Q31855","Forschungseinrichtung","http://www.wikidata.org/entity/Q108542327","DAPHNE4NFDI","http://www.wikidata.org/entity/Q1289","Grenoble",NA,NA
"185","http://www.wikidata.org/entity/Q1536754","Institut Laue-Langevin","Beteiligter","http://www.wikidata.org/entity/Q43229","Organisation","http://www.wikidata.org/entity/Q108542327","DAPHNE4NFDI","http://www.wikidata.org/entity/Q1289","Grenoble",NA,NA
"186","http://www.wikidata.org/entity/Q1376788","European Mathematical Society","Beteiligter","http://www.wikidata.org/entity/Q96888669","Wissenschaftsverlag","http://www.wikidata.org/entity/Q108327788","MaRDI","http://www.wikidata.org/entity/Q1757","Helsinki",NA,NA
"187","http://www.wikidata.org/entity/Q1376788","European Mathematical Society","Beteiligter","http://www.wikidata.org/entity/Q112667618","mathematische Gesellschaft","http://www.wikidata.org/entity/Q108327788","MaRDI","http://www.wikidata.org/entity/Q1757","Helsinki",NA,NA
"188","http://www.wikidata.org/entity/Q1666780","International Musicological Society","unterstützender Partner","http://www.wikidata.org/entity/Q748019","Wissenschaftliche Gesellschaft","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q12172","Kanton Basel-Stadt",NA,NA
"189","http://www.wikidata.org/entity/Q1666780","International Musicological Society","unterstützender Partner","http://www.wikidata.org/entity/Q32178211","Musikorganisation","http://www.wikidata.org/entity/Q98276929","NFDI4Culture","http://www.wikidata.org/entity/Q12172","Kanton Basel-Stadt",NA,NA
